song_name	artist_name	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	tempo	valence	genre_name	
Nothing Important Happened Today	Bury Me in Lights	0.00001800000064	0.3889999986	0.9470000267	0.02309999987	0.1209999993	-7.089000225	0.06599999964	180.0079956	0.3939999938	alternative	0
Nothing Important Happened Today	Bury Me in Lights	0.00001800000064	0.3889999986	0.9470000267	0.02309999987	0.1209999993	-7.089000225	0.06599999964	180.0079956	0.3939999938	punk	8
Pepper	Butthole Surfers	0.005890000146	0.6309999824	0.80400002	0.001159999985	0.1599999964	-5.492000103	0.1659999937	79.89800262	0.6710000038	punk	8
The Wooden Song	Butthole Surfers	0.02639999986	0.503000021	0.5970000029	0.001339999959	0.2319999933	-8.244999886	0.0251000002	143.9660034	0.5090000033	punk	8
Human Cannonball	Butthole Surfers	0.003150000004	0.4440000057	0.7020000219	0.001069999998	0.02910000086	-8.472999573	0.05689999834	93.1969986	0.47299999	punk	8
Cough Syrup	Butthole Surfers	0.04210000113	0.3280000091	0.8280000091	0.000001959999963	0.1140000001	-4.448999882	0.03730000183	117.901001	0.3079999983	punk	8
Who Gon Stop Us	Byron Juane	0.003340000054	0.7149999738	0.6769999862	0.00003220000144	0.2090000063	-5.339000225	0.125	160.9559937	0.4420000017	r&b	6
Of Course	Byron Juane	0.07150000334	0.5529999733	0.6449999809	0.00000996000017	0.1340000033	-4.739999771	0.3569999933	170.2339935	0.6819999814	r&b	6
Cô Ấy	Cá Hồi Hoang	0.4860000014	0.47299999	0.5059999824	0.001040000003	0.1120000035	-7.026000023	0.02930000052	139.9490051	0.1180000007	alternative	0
Cô Ấy	Cá Hồi Hoang	0.4860000014	0.47299999	0.5059999824	0.001040000003	0.1120000035	-7.026000023	0.02930000052	139.9490051	0.1180000007	indie	4
Một Đời	Cá Hồi Hoang	0.9509999752	0.3829999864	0.324000001	0.003599999938	0.2049999982	-10.54500008	0.05840000138	175.1999969	0.1959999949	alternative	0
Một Đời	Cá Hồi Hoang	0.9509999752	0.3829999864	0.324000001	0.003599999938	0.2049999982	-10.54500008	0.05840000138	175.1999969	0.1959999949	indie	4
4S	Cá Hồi Hoang	0.8820000291	0.5500000119	0.1949999928	0.009100000374	0.08410000056	-17.35499954	0.03030000068	144.1340027	0.1710000038	indie	4
4S	Cá Hồi Hoang	0.8820000291	0.5500000119	0.1949999928	0.009100000374	0.08410000056	-17.35499954	0.03030000068	144.1340027	0.1710000038	alternative	0
Gap	Cá Hồi Hoang	0.8249999881	0.4950000048	0.3919999897	0.009440000169	0.1059999987	-7.727000237	0.02690000087	143.8399963	0.27700001	indie	4
Gap	Cá Hồi Hoang	0.8249999881	0.4950000048	0.3919999897	0.009440000169	0.1059999987	-7.727000237	0.02690000087	143.8399963	0.27700001	alternative	0
Khô Khan	Cá Hồi Hoang	0.9319999814	0.4880000055	0.3970000148	0.09070000052	0.1270000041	-11.38399982	0.03249999881	150.0460052	0.3019999862	indie	4
Khô Khan	Cá Hồi Hoang	0.9319999814	0.4880000055	0.3970000148	0.09070000052	0.1270000041	-11.38399982	0.03249999881	150.0460052	0.3019999862	alternative	0
Acid8	Cá Hồi Hoang	0.7810000181	0.4830000103	0.5460000038	0.3810000122	0.1979999989	-9.532999992	0.02820000052	134.9989929	0.1630000025	alternative	0
Acid8	Cá Hồi Hoang	0.7810000181	0.4830000103	0.5460000038	0.3810000122	0.1979999989	-9.532999992	0.02820000052	134.9989929	0.1630000025	indie	4
Love You Madly	CAKE	0.07720000297	0.7519999743	0.6999999881	0.0001570000022	0.1860000044	-11.87100029	0.05480000004	106.9950027	0.6430000067	alternative	0
Comfort Eagle	CAKE	0.09319999814	0.7350000143	0.6919999719	0	0.2169999927	-9.670999527	0.05820000172	120.9899979	0.8939999938	alternative	0
Whatever Jingles Your Bells	Cali Rodi	0.0242999997	0.6480000019	0.7379999757	0.00005379999857	0.1560000032	-6.737999916	0.2949999869	179.977005	0.59799999	folk	1
Sixteen Candles	Cali Rodi	0.01840000041	0.6150000095	0.7900000215	0	0.2300000042	-4.885000229	0.07819999754	154.0809937	0.6600000262	folk	1
blink-182 + u	Cali Rodi	0.08259999752	0.6999999881	0.6669999957	0.0001460000058	0.1860000044	-6.050000191	0.04670000076	141.0449982	0.4600000083	folk	1
A Pirate's Life	Calico Jack	0.01420000009	0.4230000079	0.5120000243	0.0001789999951	0.3449999988	-12.60499954	0.07789999992	107.637001	0.5600000024	folk	1
Feels	Calvin Harris	0.06419999897	0.8930000067	0.7450000048	0	0.09430000186	-3.105000019	0.05710000172	101.0179977	0.871999979	electronic	7
Summer	Calvin Harris	0.02109999955	0.5960000157	0.8560000062	0.01779999956	0.1410000026	-3.555999994	0.03460000083	127.9489975	0.7429999709	electronic	7
Blame	Calvin Harris	0.02869999968	0.4140000045	0.8569999933	0.005739999935	0.3429999948	-4.078000069	0.08079999685	128.0240021	0.34799999	electronic	7
This Is What You Came For	Calvin Harris	0.199000001	0.6309999824	0.9269999862	0.1190000027	0.1480000019	-2.786999941	0.03319999948	123.961998	0.4650000036	electronic	7
Wiz Khalifa	Cam Meekins	0.09009999782	0.898999989	0.6039999723	0	0.07959999889	-6.089000225	0.3339999914	95.0019989	0.7929999828	rap	2
Slow Down	Cam Meekins	0.1110000014	0.6119999886	0.8019999862	0	0.2259999961	-4.013000011	0.172999993	91.90499878	0.7710000277	rap	2
Big Joints	Cam Meekins	0.1599999964	0.8740000129	0.6529999971	0	0.09059999883	-5.394000053	0.1410000026	160.0149994	0.6370000243	rap	2
Never Be the Same	Camila Cabello	0.1809999943	0.6370000243	0.7129999995	0.0006370000192	0.1369999945	-4.333000183	0.0746999979	129.9230042	0.2430000007	r&b	6
I LUV IT (feat. Playboi Carti)	Camila Cabello	0.01109999977	0.6060000062	0.7879999876	0.004499999806	0.3449999988	-5.81799984	0.04940000176	75.54399872	0.2090000063	r&b	6
South of the Border (feat. Camila Cabello & Cardi B)	Camila Cabello	0.1480000019	0.8569999933	0.6209999919	0	0.08649999648	-6.375999928	0.08250000328	97.98899841	0.6679999828	r&b	6
Border Ska	Camper Van Beethoven	0.1640000045	0.5849999785	0.7659999728	0.8960000277	0.2939999998	-12.53999996	0.02859999985	132.1580048	0.9769999981	alternative	0
Border Ska	Camper Van Beethoven	0.1640000045	0.5849999785	0.7659999728	0.8960000277	0.2939999998	-12.53999996	0.02859999985	132.1580048	0.9769999981	indie	4
The Day That Lassie Went to the Moon	Camper Van Beethoven	0.03700000048	0.2949999869	0.8960000277	0.04309999943	0.4059999883	-9.833000183	0.03770000115	187.6289978	0.7059999704	alternative	0
The Day That Lassie Went to the Moon	Camper Van Beethoven	0.03700000048	0.2949999869	0.8960000277	0.04309999943	0.4059999883	-9.833000183	0.03770000115	187.6289978	0.7059999704	indie	4
One of These Days	Camper Van Beethoven	0.03109999932	0.6710000038	0.8199999928	0.0001349999948	0.3039999902	-6.065999985	0.02669999935	95.78299713	0.6750000119	alternative	0
One of These Days	Camper Van Beethoven	0.03109999932	0.6710000038	0.8199999928	0.0001349999948	0.3039999902	-6.065999985	0.02669999935	95.78299713	0.6750000119	indie	4
1987	Campo	0.04630000144	0.6119999886	0.9129999876	0.007340000011	0.08089999855	-4.409999847	0.03030000068	130.0269928	0.7369999886	indie	4
En Mi / Soledad	Campo	0.003659999929	0.628000021	0.3810000122	0.9250000119	0.08749999851	-6.809000015	0.03590000048	80.00299835	0.5070000291	indie	4
One More Night	Candace Devine	0.5159999728	0.4370000064	0.5189999938	0	0.1319999993	-5.774000168	0.04349999875	137.3209991	0.3910000026	jazz	9
Believe	Candace Devine	0.5339999795	0.6140000224	0.5870000124	0	0.1169999987	-6.835999966	0.03319999948	87.8690033	0.5809999704	jazz	9
Don't Save Your Love	Candace Devine	0.08669999987	0.7649999857	0.699000001	0	0.04170000181	-5.907999992	0.02999999933	110.0230026	0.9620000124	jazz	9
Cannonball	Cannonball Adderley	0.7699999809	0.6119999886	0.6039999723	0.6949999928	0.1620000005	-6.306000233	0.0364000015	109.8600006	0.9240000248	jazz	9
Save Your Love For Me	Cannonball Adderley	0.9089999795	0.3899999857	0.05000000075	0.000607999973	0.08320000023	-14.44799995	0.05440000072	174.401001	0.1599999964	jazz	9
House Party - Zookëper Brown Note Remix	Captain Cuts	0.00224000006	0.6669999957	0.9829999804	0.0005869999877	0.2829999924	-2.124000072	0.09700000286	127.0090027	0.6549999714	electronic	7
Bodak Yellow	Cardi B	0.06589999795	0.925999999	0.7030000091	0	0.2310000062	-6.336999893	0.1030000001	125.0220032	0.4850000143	rap	2
I Like It	Cardi B	0.09899999946	0.8159999847	0.726000011	0	0.3720000088	-3.997999907	0.1289999932	136.0480042	0.6499999762	rap	2
WAP (feat. Megan Thee Stallion)	Cardi B	0.01940000057	0.9350000024	0.4539999962	0	0.08240000159	-7.508999825	0.375	133.072998	0.3569999933	rap	2
South of the Border (feat. Camila Cabello & Cardi B)	Cardi B	0.1480000019	0.8569999933	0.6209999919	0	0.08649999648	-6.375999928	0.08250000328	97.98899841	0.6679999828	rap	2
Please Me	Cardi B	0.06419999897	0.746999979	0.5699999928	0	0.08320000023	-6.710999966	0.08100000024	133.9920044	0.6499999762	rap	2
Asymmetrical Shadow Vortex (feat. Matt Anderson)	Cardio Kazan	0.001139999949	0.2119999975	0.9710000157	0.04459999874	0.08669999987	-4.06099987	0.2029999942	130.1269989	0.1400000006	punk	8
Vashkar	Carla Bley	0.9840000272	0.4990000129	0.1209999993	0.8280000091	0.1410000026	-16.18199921	0.03599999845	133.7910004	0.2220000029	jazz	9
Andando El Tiempo: Camino Al Volver	Carla Bley	0.9900000095	0.4709999859	0.1309999973	0.9100000262	0.1019999981	-16.83099937	0.04239999875	76.37400055	0.1289999932	jazz	9
The People United Will Never Be Defeated	Carla Bley	0.4480000138	0.4370000064	0.3540000021	0.004250000231	0.1040000021	-12.6789999	0.04019999877	125.1060028	0.3880000114	jazz	9
Silence	Carla Bley	0.9309999943	0.1979999989	0.02190000005	0.9250000119	0.05330000073	-17.69499969	0.0410999991	134.0189972	0.03119999915	jazz	9
Country Music Made Me Do It	Carlton Anderson	0.08120000362	0.6190000176	0.9819999933	0	0.09420000017	-2.20600009	0.08529999852	125.1019974	0.6830000281	country	3
Jesus Wins	Carlton Anderson	0.5789999962	0.3889999986	0.4210000038	0	0.112999998	-5.922999859	0.02720000036	73.4469986	0.2610000074	country	3
Keep Abilene Beautiful	Carlton Anderson	0.08209999651	0.5279999971	0.4889999926	0.0002629999944	0.08590000123	-6.295000076	0.02649999969	135.977005	0.2049999982	country	3
I Need A Ride Home	Carly Pearce	0.3779999912	0.5410000086	0.5759999752	0	0.09650000185	-6.534999847	0.03400000185	143.9170074	0.3589999974	country	3
Every Little Thing	Carly Pearce	0.4339999855	0.6389999986	0.4269999862	0.0000114000004	0.0903000012	-6.512000084	0.03680000082	139.8990021	0.3219999969	country	3
Hide The Wine	Carly Pearce	0.06199999899	0.5519999862	0.9129999876	0	0.08659999818	-4.263999939	0.1389999986	77.16500092	0.6079999804	country	3
I Hope You’re Happy Now	Carly Pearce	0.1679999977	0.5910000205	0.8140000105	0.000008869999874	0.1420000046	-4.724999905	0.03649999946	118.0360031	0.3129999936	country	3
Tranquillo (Melt My Heart)	Carly Simon	0.3210000098	0.5849999785	0.6549999714	0.000002770000037	0.07079999894	-7.672999859	0.02810000069	106.112999	0.82099998	folk	1
That's The Way I've Always Heard It Should Be	Carly Simon	0.9380000234	0.400000006	0.0896999985	0.000521000009	0.08470000327	-19.01199913	0.02879999951	70.38700104	0.2399999946	folk	1
The Right Thing to Do	Carly Simon	0.3709999919	0.3619999886	0.6019999981	0	0.1049999967	-9.015000343	0.02930000052	184.5310059	0.8109999895	folk	1
Nobody Does It Better	Carly Simon	0.7030000091	0.3680000007	0.4029999971	0.000007659999937	0.202000007	-12.69900036	0.02879999951	135.3840027	0.3379999995	folk	1
Mockingbird	Carly Simon	0.05319999903	0.7160000205	0.753000021	0.0006189999986	0.1829999983	-12.40699959	0.03680000082	113.4039993	0.9520000219	folk	1
Jesse	Carly Simon	0.2399999946	0.7300000191	0.6100000143	0	0.09690000117	-13.41800022	0.04080000147	106.512001	0.7789999843	folk	1
Nobody Does It Better - From "The Spy Who Loved Me" Soundtrack	Carly Simon	0.5260000229	0.40200001	0.5460000038	0.000003330000027	0.2450000048	-6.425000191	0.02840000018	135.0019989	0.324000001	folk	1
Anticipation	Carly Simon	0.8379999995	0.6100000143	0.2969999909	0.000009160000445	0.1070000008	-14.95600033	0.03040000051	99.96299744	0.5429999828	folk	1
Devoted to You	Carly Simon	0.5149999857	0.5389999747	0.2779999971	0	0.09749999642	-11.06499958	0.02339999937	93.53500366	0.3219999969	folk	1
¿DÓNDE COMIENZA TU AMOR?	Carmen María	0.05649999902	0.8140000105	0.4819999933	0	0.1270000041	-5.718999863	0.04800000042	123.0299988	0.451000005	folk	1
RIO	Carmen María	0.02070000023	0.7149999738	0.2329999954	0	0.3400000036	-9.206999779	0.0672999993	117.8119965	0.2169999927	folk	1
It's Too Late	Carole King	0.4930000007	0.4499999881	0.4420000017	0.005640000105	0.1340000033	-12.71800041	0.0353000015	208.2819977	0.8119999766	folk	1
Home Again	Carole King	0.8610000014	0.5049999952	0.2549999952	0.003890000051	0.07819999754	-12.55799961	0.03519999981	140.3439941	0.6230000257	folk	1
Bitter with the Sweet	Carole King	0.7559999824	0.6800000072	0.425999999	0.0001480000064	0.1099999994	-13.68299961	0.065200001	99.07800293	0.6610000134	folk	1
Mary Do You Wonder	Carolina Blue	0.726000011	0.6299999952	0.4180000126	0.000005859999874	0.3089999855	-7.664000034	0.02930000052	119.8700027	0.5400000215	country	3
Raining in Roanoke	Carolina Blue	0.1350000054	0.6240000129	0.6060000062	0.00005610000153	0.4149999917	-10.32600021	0.03099999949	130.0269928	0.8539999723	country	3
Bluegrass Melodies	Carolina Blue	0.7540000081	0.5950000286	0.3540000021	0.0003349999897	0.1089999974	-8.949999809	0.02749999985	99.81400299	0.3869999945	country	3
Fried Taters and Onions	Carolina Blue	0.02439999953	0.4149999917	0.7879999876	0.9110000134	0.1720000058	-9.312999725	0.03139999881	156.7720032	0.8809999824	country	3
I'm Gonna Wait on Jesus	Carolina Blue	0.5830000043	0.6389999986	0.5569999814	0	0.1679999977	-10.55700016	0.03310000151	119.9469986	0.7789999843	country	3
Não Me Importo	Carolina Deslandes	0.625	0.6019999981	0.5320000052	0.0001829999965	0.1150000021	-8.213000298	0.1949999928	186.0200043	0.4810000062	r&b	6
Não Me Importo	Carolina Deslandes	0.625	0.6019999981	0.5320000052	0.0001829999965	0.1150000021	-8.213000298	0.1949999928	186.0200043	0.4810000062	soul	5
Não Me Importo	Carolina Deslandes	0.625	0.6019999981	0.5320000052	0.0001829999965	0.1150000021	-8.213000298	0.1949999928	186.0200043	0.4810000062	jazz	9
À Tua Porta	Carolina Deslandes	0.8709999919	0.8360000253	0.3729999959	0.00006549999671	0.09170000255	-10.08500004	0.03999999911	110.0319977	0.5590000153	jazz	9
À Tua Porta	Carolina Deslandes	0.8709999919	0.8360000253	0.3729999959	0.00006549999671	0.09170000255	-10.08500004	0.03999999911	110.0319977	0.5590000153	r&b	6
À Tua Porta	Carolina Deslandes	0.8709999919	0.8360000253	0.3729999959	0.00006549999671	0.09170000255	-10.08500004	0.03999999911	110.0319977	0.5590000153	soul	5
Anjos	Carolina Deslandes	0.7179999948	0.5820000172	0.4219999909	0.0000158999992	0.1089999974	-7.515999794	0.08690000325	89.85600281	0.3860000074	r&b	6
Anjos	Carolina Deslandes	0.7179999948	0.5820000172	0.4219999909	0.0000158999992	0.1089999974	-7.515999794	0.08690000325	89.85600281	0.3860000074	jazz	9
Anjos	Carolina Deslandes	0.7179999948	0.5820000172	0.4219999909	0.0000158999992	0.1089999974	-7.515999794	0.08690000325	89.85600281	0.3860000074	soul	5
Saia Da Carolina	Carolina Deslandes	0.6779999733	0.699000001	0.6700000167	0	0.1400000006	-7.541999817	0.08049999923	100.1620026	0.5680000186	r&b	6
Saia Da Carolina	Carolina Deslandes	0.6779999733	0.699000001	0.6700000167	0	0.1400000006	-7.541999817	0.08049999923	100.1620026	0.5680000186	soul	5
Saia Da Carolina	Carolina Deslandes	0.6779999733	0.699000001	0.6700000167	0	0.1400000006	-7.541999817	0.08049999923	100.1620026	0.5680000186	jazz	9
I Know You Know Me (With Matt Berninger)	Caroline Spence	0.8289999962	0.34799999	0.1770000011	0.005479999818	0.1110000014	-14.74300003	0.02820000052	74.80899811	0.1280000061	folk	1
Piss and Vinegar	Caroline Spence	0.7620000243	0.601000011	0.3919999897	0.003289999906	0.1040000021	-13.55799961	0.03649999946	109.5960007	0.3959999979	folk	1
When I Come Back	Carolyn Mark	0.1509999931	0.5870000124	0.7080000043	0	0.0625	-4.330999851	0.04340000078	122.0780029	0.7730000019	country	3
Saskatoon Tonight	Carolyn Mark	0.3079999983	0.7379999757	0.3420000076	0.00001870000051	0.3849999905	-11.17000008	0.04149999842	80.08300018	0.4880000055	country	3
Itchy Feet	Carolyn Mark	0.2360000014	0.6830000281	0.5809999704	0.01879999973	0.07379999757	-9.515999794	0.0390000008	99.00700378	0.1790000051	country	3
Passing Dream	Carolyn Mark	0.5159999728	0.4740000069	0.4909999967	0.00002390000009	0.09910000116	-7.461999893	0.03180000186	164.3370056	0.7639999986	country	3
Must Be the Whiskey	Carrie Rodriguez	0.5820000172	0.6359999776	0.3840000033	0.00925999973	0.1180000007	-11.92599964	0.03060000017	94.39199829	0.4359999895	country	3
Must Be the Whiskey	Carrie Rodriguez	0.5820000172	0.6359999776	0.3840000033	0.00925999973	0.1180000007	-11.92599964	0.03060000017	94.39199829	0.4359999895	folk	1
Let's Leave This Town	Carrie Rodriguez	0.6679999828	0.5770000219	0.4799999893	0.0004720000143	0.349999994	-9.652999878	0.03209999949	89.2480011	0.7390000224	country	3
Let's Leave This Town	Carrie Rodriguez	0.6679999828	0.5770000219	0.4799999893	0.0004720000143	0.349999994	-9.652999878	0.03209999949	89.2480011	0.7390000224	folk	1
All-American Girl	Carrie Underwood	0.04659999907	0.6240000129	0.8050000072	0	0.3280000091	-2.631999969	0.02899999917	123.9909973	0.7699999809	country	3
Out Of That Truck	Carrie Underwood	0.01339999959	0.5630000234	0.7549999952	0	0.398999989	-4.504000187	0.02529999986	92.98799896	0.8109999895	country	3
Blown Away	Carrie Underwood	0.09089999646	0.5310000181	0.8429999948	0	0.02830000035	-2.569000006	0.04289999977	136.9909973	0.3919999897	country	3
If I Didn't Love You	Carrie Underwood	0.1679999977	0.4519999921	0.6830000281	0	0.1019999981	-4.828999996	0.03370000049	183.9369965	0.4449999928	country	3
Love Wins	Carrie Underwood	0.0111999996	0.5230000019	0.8650000095	0	0.1529999971	-4.697000027	0.09889999777	135.1150055	0.3249999881	country	3
Built Different	Casey Donahew	0.009229999967	0.5199999809	0.8759999871	0	0.1049999967	-5.647999763	0.07020000368	169.9519958	0.5189999938	country	3
Hungover Again	Casey Donahew	0.1190000027	0.5289999843	0.7279999852	0.0001090000005	0.1070000008	-5.114999771	0.04450000077	143.0599976	0.4600000083	country	3
Country Song	Casey Donahew	0.009850000031	0.6570000052	0.8429999948	0	0.3059999943	-3.003000021	0.03489999846	118.0199966	0.7429999709	country	3
He Ain't a Cowboy	Casey Donahew	0.1080000028	0.6850000024	0.7779999971	0	0.3589999974	-7.197999954	0.04500000179	85.99500275	0.8140000105	country	3
broken - Cash Cash Remix	Cash Cash	0.02590000071	0.4970000088	0.746999979	0	0.06970000267	-3.111999989	0.08940000087	140.8099976	0.3549999893	electronic	7
Tat Shop	Caskey	0.02830000035	0.8909999728	0.8019999862	0	0.07419999689	-3.368999958	0.1550000012	149.9649963	0.6159999967	rap	2
Mad Man	Caskey	0.199000001	0.7400000095	0.7059999704	0.000904000015	0.112999998	-6.007999897	0.1979999989	77.98799896	0.6999999881	rap	2
Cadillac	Caskey	0.3549999893	0.878000021	0.5950000286	0	0.1010000035	-8.168999672	0.2169999927	120.060997	0.5879999995	rap	2
Yall Gone Learn 2day	Caskey	0.1209999993	0.8500000238	0.7549999952	0	0.3149999976	-5.054999828	0.1289999932	137.9750061	0.7409999967	rap	2
Charged Up	Caskey	0.2960000038	0.8169999719	0.5379999876	0.00004089999857	0.0746999979	-5.885000229	0.173999995	134.0529938	0.4090000093	rap	2
Fast	Caskey	0.08749999851	0.8299999833	0.8059999943	0	0.07280000299	-4.247000217	0.1570000052	81.01699829	0.6000000238	rap	2
Stupid Boy - The Voice Performance	Cassadee Pope	0.8629999757	0.425999999	0.4050000012	0	0.08510000259	-4.909999847	0.03440000117	129.3040009	0.2689999938	country	3
People That I Love Leave (feat. Jax)	Cassadee Pope	0.00651000021	0.6230000257	0.7350000143	0	0.6380000114	-4.032000065	0.03200000152	144.9920044	0.59799999	country	3
FYI	Cassadee Pope	0.4359999895	0.2610000074	0.6980000138	0	0.1469999999	-4.688000202	0.03599999845	89.47599792	0.4199999869	country	3
One More Red Light	Cassadee Pope	0.04980000108	0.5970000029	0.8849999905	0	0.07890000194	-4.650000095	0.04149999842	106.0309982	0.3580000103	country	3
Bad Decisions	Cassadee Pope	0.02649999969	0.6320000291	0.6660000086	0	0.3799999952	-4.583000183	0.02940000035	102.026001	0.5609999895	country	3
Wasting All These Tears	Cassadee Pope	0.09589999914	0.4650000036	0.7720000148	0.00001040000006	0.1669999957	-3.931999922	0.03779999912	155.8300018	0.2569999993	country	3
Coma	Cassadee Pope	0.03060000017	0.4350000024	0.851000011	0	0.4620000124	-3.628999949	0.04230000079	162.0090027	0.5379999876	country	3
What It Look Like	Cassie Chantel	0.601000011	0.4639999866	0.3899999857	0.00002940000013	0.1169999987	-11.59700012	0.04930000007	76.76599884	0.5519999862	folk	1
What It Look Like	Cassie Chantel	0.601000011	0.4639999866	0.3899999857	0.00002940000013	0.1169999987	-11.59700012	0.04930000007	76.76599884	0.5519999862	rap	2
Pop Her Cherry	Cassie Chantel	0.2440000027	0.6869999766	0.5080000162	0	0.1209999993	-7.712999821	0.2199999988	75.01300049	0.3459999859	folk	1
Pop Her Cherry	Cassie Chantel	0.2440000027	0.6869999766	0.5080000162	0	0.1209999993	-7.712999821	0.2199999988	75.01300049	0.3459999859	rap	2
Fashion	Cassie Chantel	0.01909999922	0.5759999752	0.4339999855	0.00006259999645	0.199000001	-7.111000061	0.1350000054	125.0100021	0.4589999914	rap	2
Fashion	Cassie Chantel	0.01909999922	0.5759999752	0.4339999855	0.00006259999645	0.199000001	-7.111000061	0.1350000054	125.0100021	0.4589999914	folk	1
Ms. America	Cassie Chantel	0.3540000021	0.628000021	0.4539999962	0	0.1190000027	-13.1239996	0.2800000012	77.97599792	0.3680000007	rap	2
Ms. America	Cassie Chantel	0.3540000021	0.628000021	0.4539999962	0	0.1190000027	-13.1239996	0.2800000012	77.97599792	0.3680000007	folk	1
Start Over	Cassie Chantel	0.6650000215	0.6669999957	0.1979999989	0	0.1110000014	-9.135000229	0.0848999992	135.8730011	0.1870000064	folk	1
Start Over	Cassie Chantel	0.6650000215	0.6669999957	0.1979999989	0	0.1110000014	-9.135000229	0.0848999992	135.8730011	0.1870000064	rap	2
Sick and Sad	Catch 22	0.002000000095	0.4410000145	0.9829999804	0.00002739999945	0.06970000267	-6.165999889	0.05009999871	137.4660034	0.80400002	punk	8
Walking Away	Catch 22	0.03950000182	0.5070000291	0.8330000043	0.0007759999717	0.3079999983	-6.864999771	0.1019999981	137.3289948	0.871999979	punk	8
Supernothing	Catch 22	0.08799999952	0.4480000138	0.976000011	0.00001859999975	0.2049999982	-5.771999836	0.1369999945	95.74099731	0.7630000114	punk	8
Day In Day Out	Catch 22	0.1070000008	0.4410000145	0.976000011	0.00000394000017	0.3569999933	-4.631999969	0.1599999964	141.2799988	0.6079999804	punk	8
9mm And A Three Piece Suit	Catch 22	0.01389999967	0.5419999957	0.9559999704	0.002580000088	0.25	-5.522999763	0.1070000008	136.0529938	0.8220000267	punk	8
What Goes Around Comes Around	Catch 22	0.04610000178	0.3910000026	0.9359999895	0.000001930000053	0.08839999884	-4.731999874	0.1199999973	143.9360046	0.84799999	punk	8
Family	Catey Shaw	0.4920000136	0.7089999914	0.6830000281	0	0.5090000033	-5.895999908	0.04300000146	104.9720001	0.7360000014	folk	1
Human Contact - French Horn Rebellion Remix	Catey Shaw	0.08789999783	0.8820000291	0.5410000086	0.00006739999662	0.2800000012	-7.415999889	0.2129999995	111.9909973	0.8389999866	folk	1
Cold War	Cautious Clay	0.273999989	0.6539999843	0.4699999988	0.248999998	0.1030000001	-10.38300037	0.05860000104	77.08300018	0.4620000124	electronic	7
Cold War	Cautious Clay	0.273999989	0.6539999843	0.4699999988	0.248999998	0.1030000001	-10.38300037	0.05860000104	77.08300018	0.4620000124	alternative	0
Cold War	Cautious Clay	0.273999989	0.6539999843	0.4699999988	0.248999998	0.1030000001	-10.38300037	0.05860000104	77.08300018	0.4620000124	r&b	6
French Riviera	Cautious Clay	0.02370000072	0.6840000153	0.6039999723	0.04729999974	0.1209999993	-6.409999847	0.03869999945	150.022995	0.8550000191	r&b	6
French Riviera	Cautious Clay	0.02370000072	0.6840000153	0.6039999723	0.04729999974	0.1209999993	-6.409999847	0.03869999945	150.022995	0.8550000191	alternative	0
French Riviera	Cautious Clay	0.02370000072	0.6840000153	0.6039999723	0.04729999974	0.1209999993	-6.409999847	0.03869999945	150.022995	0.8550000191	electronic	7
Stolen Moments	Cautious Clay	0.8289999962	0.4339999855	0.2109999955	0	0.1040000021	-9.37100029	0.05059999973	170.5970001	0.202000007	electronic	7
Stolen Moments	Cautious Clay	0.8289999962	0.4339999855	0.2109999955	0	0.1040000021	-9.37100029	0.05059999973	170.5970001	0.202000007	r&b	6
Stolen Moments	Cautious Clay	0.8289999962	0.4339999855	0.2109999955	0	0.1040000021	-9.37100029	0.05059999973	170.5970001	0.202000007	alternative	0
Cold War (Nick AM Remix)	Cautious Clay	0.6980000138	0.7509999871	0.3249999881	0.1529999971	0.1220000014	-14.2840004	0.3779999912	125.9919968	0.4300000072	alternative	0
Cold War (Nick AM Remix)	Cautious Clay	0.6980000138	0.7509999871	0.3249999881	0.1529999971	0.1220000014	-14.2840004	0.3779999912	125.9919968	0.4300000072	r&b	6
Cold War (Nick AM Remix)	Cautious Clay	0.6980000138	0.7509999871	0.3249999881	0.1529999971	0.1220000014	-14.2840004	0.3779999912	125.9919968	0.4300000072	electronic	7
Weirdo	Cazwell	0.3389999866	0.8640000224	0.9440000057	0	0.3350000083	-5.585999966	0.1940000057	95.02400208	0.7099999785	electronic	7
Weirdo	Cazwell	0.3389999866	0.8640000224	0.9440000057	0	0.3350000083	-5.585999966	0.1940000057	95.02400208	0.7099999785	rap	2
Rice & Beans	Cazwell	0.01460000034	0.9739999771	0.7820000052	0.001719999942	0.06599999964	-5.606999874	0.1979999989	121.9749985	0.9710000157	rap	2
Rice & Beans	Cazwell	0.01460000034	0.9739999771	0.7820000052	0.001719999942	0.06599999964	-5.606999874	0.1979999989	121.9749985	0.9710000157	electronic	7
I Seen Beyoncé…	Cazwell	0.01840000041	0.6999999881	0.7570000291	0	0.2430000007	-5.59100008	0.2840000093	100.9940033	0.5630000234	rap	2
I Seen Beyoncé…	Cazwell	0.01840000041	0.6999999881	0.7570000291	0	0.2430000007	-5.59100008	0.2840000093	100.9940033	0.5630000234	electronic	7
Unzip Me - DJ Nita's Big Booty Bounce Instrumntal	Cazwell	0.00039500001	0.800999999	0.8000000119	0.9219999909	0.1099999994	-7.809000015	0.0476000011	127.9990005	0.2360000014	rap	2
